customer_id,gender,age,city,region,signup_date,preferred_device,loyalty_tier,email_opt_in,income_band,total_leads,converted_leads,avg_lead_score,total_acquisition_cost,total_sessions,avg_pages_viewed,avg_time_on_site,total_add_to_cart,total_checkout_started,avg_engagement_score,total_orders,total_revenue,total_units,total_returned,last_order_date,LCR,CPA,AOV,return_rate,CLV_proxy,recency_days,RFM_Tier,Segment,Segment_Name
C101157,male,27.0,Calabar,south south,2024-05-30,mobile,gold,True,Middle,2.0,0.0,47.5,23.24,10,4.444444444444445,232.0,2,1,0.5,2.0,98.38,4.0,0.0,2025-12-30,0.0,,49.19,0.0,98.38,1.0,Champions,1,Core Buyers
C101158,male,45.0,Jos,north central,2025-08-14,desktop,bronze,True,Low,3.0,0.0,14.5,44.72,9,4.888888888888889,243.25,2,1,0.8222222222222223,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101159,male,30.0,Port Harcourt,south south,2024-12-14,desktop,bronze,True,Middle,2.0,0.0,43.0,19.46,2,5.0,106.0,1,1,2.5,1.0,66.98,3.0,0.0,2025-05-22,0.0,,66.98,0.0,66.98,223.0,Average,2,Dormant / At Risk
C101160,female,31.0,Port Harcourt,south south,2024-03-02,mobile,bronze,True,Low,1.0,1.0,10.0,11.46,10,6.0,194.6,1,1,0.5999999999999999,2.0,118.0,6.0,0.0,2025-03-23,1.0,11.46,59.0,0.0,118.0,283.0,At Risk,1,Core Buyers
C101161,male,28.0,Lagos,south west,2024-05-11,mobile,silver,False,Middle,3.0,1.0,47.666666666666664,62.98,6,5.333333333333333,258.6666666666667,5,1,2.6999999999999997,2.0,38.28,4.0,0.0,2025-12-01,0.3333333333333333,62.98,19.14,0.0,38.28,30.0,Average,1,Core Buyers
C101162,male,42.0,Port Harcourt,south south,2025-04-16,mobile,platinum,True,Lower-Middle,1.0,1.0,62.0,27.31,5,7.6,317.0,2,2,2.3600000000000003,1.0,21.93,1.0,0.0,2025-05-13,1.0,27.31,21.93,0.0,21.93,232.0,Average,2,Dormant / At Risk
C101163,female,32.0,Lagos,south west,2025-09-13,mobile,bronze,True,Lower-Middle,2.0,2.0,32.0,11.92,9,5.333333333333333,1020.3333333333334,7,3,2.7555555555555555,0.0,0.0,0.0,0.0,,1.0,5.96,,,0.0,,No Orders,0,Engaged Browsers
C101164,female,58.0,Lagos,south west,2025-03-17,mobile,silver,True,Middle,4.0,0.0,30.25,50.81,9,5.555555555555555,234.88888888888889,5,2,2.111111111111111,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101165,male,44.0,Enugu,south east,2024-06-02,desktop,bronze,False,Lower-Middle,6.0,2.0,17.166666666666668,68.02,8,5.875,249.875,4,2,2.0875,2.0,178.34,10.0,0.0,2025-09-01,0.3333333333333333,34.01,89.17,0.0,178.34,121.0,Average,1,Core Buyers
C101166,male,23.0,Lagos,south west,2024-02-18,mobile,gold,True,Upper-Middle,1.0,1.0,67.0,11.62,7,6.428571428571429,271.14285714285717,4,0,1.7857142857142858,3.0,190.43,12.0,0.0,2025-10-15,1.0,11.62,63.47666666666667,0.0,190.43,77.0,Champions,1,Core Buyers
C101167,non-binary,33.0,Lagos,south west,2025-09-05,desktop,bronze,True,Lower-Middle,1.0,0.0,51.0,1.0,10,4.5,176.4,2,2,0.95,1.0,63.92,3.0,0.0,2025-12-01,0.0,,63.92,0.0,63.92,30.0,Average,0,Engaged Browsers
C101168,male,43.0,Kano,north west,2024-10-01,mobile,bronze,True,Middle,4.0,2.0,42.0,63.89,5,4.8,213.0,2,2,2.28,2.0,64.23,2.0,0.0,2025-11-08,0.5,31.945,32.115,0.0,64.23,53.0,Champions,1,Core Buyers
C101169,female,40.0,Benin City,south south,2024-12-22,mobile,gold,False,Lower-Middle,1.0,1.0,37.0,1.05,8,6.0,164.25,3,1,1.725,3.0,150.62,10.0,1.0,2025-09-16,1.0,1.05,50.20666666666667,0.3333333333333333,150.62,106.0,Average,1,Core Buyers
C101170,male,39.0,Port Harcourt,south south,2024-10-02,mobile,silver,True,Lower-Middle,3.0,0.0,35.0,47.370000000000005,13,6.461538461538462,176.07692307692307,6,6,2.723076923076923,3.0,139.78,8.0,0.0,2025-10-11,0.0,,46.593333333333334,0.0,139.78,81.0,Champions,0,Engaged Browsers
C101171,female,35.0,Enugu,south east,2024-11-14,mobile,bronze,True,Lower-Middle,0.0,0.0,,0.0,6,5.833333333333333,268.5,4,2,2.5833333333333335,2.0,97.32,11.0,1.0,2025-06-09,,,48.66,0.5,97.32,205.0,At Risk,1,Core Buyers
C101172,female,19.0,Abuja,north central,2024-09-18,mobile,bronze,False,Middle,2.0,0.0,21.0,39.71,13,5.846153846153846,273.38461538461536,5,1,1.276923076923077,1.0,31.36,4.0,0.0,2025-07-25,0.0,,31.36,0.0,31.36,159.0,Average,0,Engaged Browsers
C101173,female,20.0,Lagos,south west,2025-10-24,mobile,gold,True,Lower-Middle,2.0,0.0,42.0,28.26,6,6.0,232.33333333333337,1,0,0.6000000000000001,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101174,non-binary,40.0,Ibadan,south west,2024-04-03,mobile,bronze,True,Lower-Middle,0.0,0.0,,0.0,7,5.0,134.83333333333334,2,1,1.0714285714285714,1.0,62.59,3.0,0.0,2025-04-13,,,62.59,0.0,62.59,262.0,Average,2,Dormant / At Risk
C101175,female,27.0,Lagos,south west,2025-12-12,mobile,silver,True,Upper-Middle,1.0,1.0,35.0,20.88,7,5.857142857142857,235.28571428571428,3,3,2.3000000000000003,0.0,0.0,0.0,0.0,,1.0,20.88,,,0.0,,No Orders,0,Engaged Browsers
C101176,female,33.0,Kano,north west,2024-04-30,mobile,bronze,True,Lower-Middle,0.0,0.0,,0.0,4,6.5,209.5,2,0,1.4,2.0,88.49000000000001,4.0,1.0,2025-12-10,,,44.245000000000005,0.5,88.49000000000001,21.0,Champions,2,Dormant / At Risk
C101177,female,39.0,Jos,north central,2024-02-21,tablet,bronze,True,Low,1.0,0.0,17.0,9.98,8,5.5,146.875,3,2,1.675,2.0,84.08,4.0,0.0,2025-01-27,0.0,,42.04,0.0,84.08,338.0,At Risk,1,Core Buyers
C101178,female,18.0,Enugu,south east,2025-04-28,mobile,bronze,True,Low,1.0,0.0,23.0,15.52,3,6.666666666666667,210.66666666666663,1,0,1.3333333333333333,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101179,female,18.0,Jos,north central,2025-06-07,mobile,gold,True,Upper-Middle,2.0,0.0,44.0,21.19,5,5.0,236.6,1,0,0.5,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101180,female,38.0,Lagos,south west,2025-09-08,mobile,platinum,False,Low,0.0,0.0,,0.0,3,7.333333333333333,266.3333333333333,0,0,0.7333333333333334,0.0,0.0,0.0,0.0,,,,,,0.0,,No Orders,2,Dormant / At Risk
C101181,female,28.0,Port Harcourt,south south,2025-10-31,mobile,gold,True,High,1.0,1.0,65.0,9.96,4,4.25,223.75,1,0,0.675,0.0,0.0,0.0,0.0,,1.0,9.96,,,0.0,,No Orders,2,Dormant / At Risk
C101182,male,30.0,Jos,north central,2024-08-03,mobile,silver,True,Upper-Middle,1.0,1.0,52.0,10.22,7,6.857142857142857,225.71428571428572,3,2,2.257142857142857,2.0,79.5,5.0,0.0,2025-01-09,1.0,10.22,39.75,0.0,79.5,356.0,At Risk,1,Core Buyers
C101183,female,43.0,Enugu,south east,2024-04-30,desktop,bronze,True,Low,2.0,1.0,28.0,20.85,9,6.625,199.11111111111111,3,2,1.7000000000000002,1.0,58.66,2.0,0.0,2025-05-01,0.5,20.85,58.66,0.0,58.66,244.0,Average,0,Engaged Browsers
C101184,female,31.0,Benin City,south south,2024-01-08,mobile,platinum,True,Lower-Middle,2.0,0.0,46.5,40.379999999999995,5,6.8,212.4,3,1,2.28,3.0,123.43,10.0,0.0,2025-09-12,0.0,,41.14333333333334,0.0,123.43,110.0,Average,1,Core Buyers
C101185,male,33.0,Kano,north west,2024-10-02,mobile,gold,False,Low,4.0,1.0,26.75,31.97,5,5.2,249.6,2,1,1.72,1.0,32.32,3.0,1.0,2025-12-03,0.25,31.97,32.32,1.0,32.32,28.0,Average,2,Dormant / At Risk
C101186,female,36.0,Abuja,north central,2025-07-16,tab,bronze,True,Middle,4.0,1.0,34.75,60.78,5,6.0,149.4,2,0,1.2,1.0,0.0,1.0,1.0,2025-09-07,0.25,60.78,0.0,1.0,0.0,115.0,Average,2,Dormant / At Risk
C101187,male,18.0,Abuja,north central,2024-07-15,desktop,silver,True,Low,3.0,0.0,22.333333333333332,30.11,9,5.777777777777778,192.44444444444449,5,2,2.1333333333333333,1.0,109.42,4.0,0.0,2025-03-05,0.0,,109.42,0.0,109.42,301.0,Average,0,Engaged Browsers
C101188,male,49.0,Lagos,south west,2024-09-21,mobile,silver,False,Low,0.0,0.0,,0.0,13,6.3076923076923075,154.07692307692307,6,4,2.476923076923077,3.0,203.04,8.0,0.0,2025-06-21,,,67.68,0.0,203.04,193.0,At Risk,0,Engaged Browsers
C101189,female,37.0,Jos,north central,2025-03-11,mobile,bronze,False,Low,4.0,2.0,29.5,67.33,7,5.714285714285714,295.14285714285717,3,1,1.7142857142857142,0.0,0.0,0.0,0.0,,0.5,33.665,,,0.0,,No Orders,2,Dormant / At Risk
C101190,non-binary,28.0,Abuja,north central,2025-04-12,mobile,gold,False,Middle,2.0,1.0,45.0,24.93,8,4.625,210.375,4,4,2.5875,0.0,0.0,0.0,0.0,,0.5,24.93,,,0.0,,No Orders,0,Engaged Browsers
C101191,male,43.0,Calabar,south south,2025-06-30,desktop,gold,True,Lower-Middle,5.0,3.0,52.2,69.91,5,5.0,151.2,2,0,0.5,0.0,0.0,0.0,0.0,,0.6,23.30333333333333,,,0.0,,No Orders,2,Dormant / At Risk
C101192,male,25.0,Lagos,south west,2024-03-02,mobile,bronze,False,Middle,2.0,0.0,26.5,26.75,7,5.285714285714286,228.8571428571429,3,1,1.3857142857142857,3.0,45.16,10.0,1.0,2025-07-25,0.0,,15.053333333333333,0.3333333333333333,45.16,159.0,Average,1,Core Buyers
C101193,male,27.0,Kaduna,south west,2024-08-05,mobile,bronze,True,Middle,1.0,0.0,34.0,15.0,7,5.714285714285714,311.14285714285717,2,1,1.1428571428571428,1.0,44.08,2.0,0.0,2024-09-21,0.0,,44.08,0.0,44.08,466.0,Average,2,Dormant / At Risk
C101194,female,22.0,Ibadan,south west,2024-11-14,desktop,platinum,False,Low,1.0,0.0,41.0,1.0,8,5.625,263.375,3,1,1.4375,3.0,289.7,14.0,0.0,2025-10-12,0.0,,96.56666666666666,0.0,289.7,80.0,Champions,1,Core Buyers
C101195,male,31.0,Lagos,south west,2025-03-11,mobile,gold,True,Upper-Middle,2.0,1.0,39.0,27.78,14,5.0,236.28571428571428,3,1,0.8571428571428571,1.0,74.31,4.0,0.0,2025-12-04,0.5,27.78,74.31,0.0,74.31,27.0,Average,0,Engaged Browsers
C101196,female,26.0,Kano,north west,2024-12-04,mobile,bronze,True,Middle,1.0,0.0,37.0,7.93,3,6.333333333333333,250.0,1,0,0.9666666666666668,1.0,47.5,2.0,0.0,2025-09-25,0.0,,47.5,0.0,47.5,97.0,Average,2,Dormant / At Risk
C101197,female,35.0,Kano,north west,2025-01-17,mobile,gold,True,Upper-Middle,2.0,0.0,47.5,18.08,5,6.4,317.0,4,1,2.6399999999999997,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101198,male,27.0,Kano,north west,2024-01-19,mobile,bronze,True,Upper-Middle,2.0,1.0,31.0,18.78,12,5.416666666666667,185.08333333333337,6,2,1.7083333333333333,0.0,0.0,0.0,0.0,,0.5,18.78,,,0.0,,No Orders,0,Engaged Browsers
C101199,non-binary,35.0,Kano,north west,2025-04-19,desktop,platinum,True,Upper-Middle,1.0,1.0,65.0,2.96,5,5.0,285.8,2,1,1.5000000000000002,1.0,9.36,1.0,0.0,2025-08-20,1.0,2.96,9.36,0.0,9.36,133.0,Average,2,Dormant / At Risk
C101200,male,37.0,Kano,north west,2025-07-18,desktop,bronze,True,Low,2.0,0.0,13.0,21.36,7,4.857142857142857,137.85714285714286,3,1,1.2,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101201,female,37.0, lagos ,north west,2025-11-18,mobile,silver,True,Middle,4.0,1.0,28.75,46.24,5,6.6,309.6,3,3,3.06,0.0,0.0,0.0,0.0,,0.25,46.24,,,0.0,,No Orders,2,Dormant / At Risk
C101202,male,36.0,Port Harcourt,south south,2024-11-09,desktop,bronze,True,Middle,2.0,0.0,31.0,37.41,8,5.625,198.875,5,2,2.4375,1.0,38.95,3.0,1.0,2025-11-18,0.0,,38.95,1.0,38.95,43.0,Average,0,Engaged Browsers
C101203,female,34.0,Calabar,south south,2025-04-15,mobile,bronze,False,Middle,0.0,0.0,,0.0,4,6.25,302.75,2,1,2.125,0.0,0.0,0.0,0.0,,,,,,0.0,,No Orders,2,Dormant / At Risk
C101204,female,26.0,Ibadan,south west,2024-06-16,mobile,silver,False,Low,1.0,0.0,36.0,3.39,11,5.545454545454546,256.54545454545456,1,0,0.5545454545454546,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101205,male,18.0,Abuja,north central,2025-08-09,mobile,silver,True,Middle,3.0,0.0,38.666666666666664,53.28,12,5.916666666666667,239.41666666666663,5,2,1.675,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101206,female,36.0,Calabar,south south,2025-01-16,mobile,gold,True,Low,2.0,0.0,33.0,33.35,13,5.153846153846154,236.53846153846155,6,3,1.5923076923076922,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101207,female,20.0,Abuja,north central,2024-07-28,tablet,gold,True,Low,0.0,0.0,,0.0,4,6.5,299.25,0,0,0.4,3.0,115.83,9.0,0.0,2025-06-15,,,38.61,0.0,115.83,199.0,At Risk,1,Core Buyers
C101208,male,36.0,Ibadan,south west,2024-12-09,desktop,silver,True,Low,2.0,1.0,43.0,23.38,7,4.857142857142857,199.42857142857144,0,0,0.1999999999999999,3.0,69.96,6.0,0.0,2025-06-10,0.5,23.38,23.319999999999997,0.0,69.96,204.0,At Risk,1,Core Buyers
C101209,female,33.0,Kano,north west,2024-08-03,mobile,bronze,True,Middle,1.0,0.0,43.0,17.97,12,5.083333333333333,137.58333333333334,3,1,1.2583333333333333,3.0,99.84,4.0,0.0,2024-08-14,0.0,,33.28,0.0,99.84,504.0,At Risk,1,Core Buyers
C101210,male,33.0,Kaduna,north west,2025-12-13,mobile,silver,False,Low,2.0,0.0,26.0,26.54,3,5.333333333333333,284.6666666666667,1,1,1.8666666666666665,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101211,male,33.0,Abuja,north central,2024-04-02,desktop,gold,True,Low,3.0,0.0,30.666666666666668,43.75,6,3.8333333333333335,203.33333333333337,1,1,0.7166666666666668,2.0,133.53,6.0,0.0,2025-11-08,0.0,,66.765,0.0,133.53,53.0,Champions,1,Core Buyers
C101212,female,38.0,Lagos,south west,2024-01-05,mobile,silver,True,High,3.0,2.0,71.0,40.98,7,5.285714285714286,226.0,3,2,2.1,4.0,321.21999999999997,14.0,0.0,2024-12-07,0.6666666666666666,20.49,80.30499999999999,0.0,321.21999999999997,389.0,At Risk,1,Core Buyers
C101213,male,24.0,Benin City,south south,2024-01-24,desktop,bronze,True,Upper-Middle,1.0,0.0,47.0,4.27,7,6.0,291.0,3,3,2.457142857142857,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101214,non-binary,36.0,Benin City,south south,2025-11-07,desktop,bronze,False,Upper-Middle,1.0,0.0,33.0,19.51,9,5.333333333333333,250.66666666666663,6,4,2.7555555555555555,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101215,male,43.0,Kaduna,north west,2024-01-12,mobile,bronze,True,Lower-Middle,2.0,0.0,20.0,42.52,6,4.5,261.5,2,0,0.95,2.0,91.55,9.0,0.0,2025-02-23,0.0,,45.775,0.0,91.55,311.0,At Risk,2,Dormant / At Risk
C101216,female,40.0,Abuja,north central,2025-11-26,mobile,bronze,True,High,2.0,1.0,31.0,27.67,13,6.153846153846154,178.07692307692307,3,1,1.0,0.0,0.0,0.0,0.0,,0.5,27.67,,,0.0,,No Orders,0,Engaged Browsers
C101217,male,43.0,Enugu,south east,2024-10-05,mobile,bronze,True,Upper-Middle,2.0,2.0,47.0,8.08,8,5.5,246.375,2,1,1.05,2.0,31.15,4.0,0.0,2024-12-10,1.0,4.04,15.575,0.0,31.15,386.0,At Risk,1,Core Buyers
C101218,male,31.0,Kaduna,north west,2025-01-09,mobile,gold,True,Middle,2.0,2.0,51.0,22.02,7,5.428571428571429,312.85714285714283,3,1,1.542857142857143,0.0,0.0,0.0,0.0,,1.0,11.01,,,0.0,,No Orders,2,Dormant / At Risk
C101219,female,32.0,Enugu,south east,2024-04-28,desktop,bronze,True,Lower-Middle,3.0,0.0,41.666666666666664,29.52,6,4.5,231.5,1,1,1.1166666666666665,1.0,16.9,2.0,0.0,2024-07-06,0.0,,16.9,0.0,16.9,543.0,Average,2,Dormant / At Risk
C101220,male,50.0,Kaduna,north west,2024-11-27,mobile,bronze,True,Lower-Middle,0.0,0.0,,0.0,8,5.75,221.625,1,0,0.45,1.0,68.25,3.0,0.0,2025-03-28,,,68.25,0.0,68.25,278.0,Average,2,Dormant / At Risk
C101221,female,38.0,Kano,north west,2024-12-22,mobile,gold,True,Low,5.0,2.0,28.6,28.8,13,5.846153846153846,222.92307692307693,2,1,0.8153846153846154,2.0,131.34,6.0,0.0,2025-07-09,0.4,14.4,65.67,0.0,131.34,175.0,At Risk,1,Core Buyers
C101222,female,35.0,Benin City,south south,2024-03-02,mobile,bronze,True,Lower-Middle,2.0,1.0,25.0,37.51,5,5.8,198.6,1,0,0.98,1.0,198.21,8.0,0.0,2025-04-12,0.5,37.51,198.21,0.0,198.21,263.0,Average,2,Dormant / At Risk
C101223,male,42.0,Enugu,south east,2025-09-13,mobile,bronze,True,Middle,3.0,0.0,33.0,46.19,4,5.0,192.5,1,1,1.75,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101224,male,25.0,Abuja,north central,2024-05-30,desktop,silver,True,Middle,0.0,0.0,,0.0,5,5.6,224.6,2,1,1.36,3.0,178.51,11.0,0.0,2025-06-23,,,59.50333333333333,0.0,178.51,191.0,At Risk,1,Core Buyers
C101225,female,32.0,Kano,north west,2024-11-20,tablet,bronze,True,Lower-Middle,4.0,0.0,22.5,67.26,11,5.454545454545454,192.1818181818182,6,0,1.3636363636363635,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101226,female,37.0,Kaduna,north west,2025-02-03,tablet,bronze,True,Middle,2.0,2.0,29.5,14.06,6,5.0,199.0,1,0,0.5,1.0,34.19,4.0,0.0,2025-10-27,1.0,7.029999999999999,34.19,0.0,34.19,65.0,Average,2,Dormant / At Risk
C101227,male,32.0,Kaduna,north west,2024-09-14,mobile,gold,True,Middle,1.0,1.0,57.0,16.06,10,5.2,289.5,2,1,1.12,3.0,296.8,14.0,0.0,2025-11-02,1.0,16.06,98.93333333333334,0.0,296.8,59.0,Champions,1,Core Buyers
C101228,male,47.0,Lagos,south west,2025-11-14,mobile,silver,True,Middle,3.0,2.0,39.0,30.59,11,5.636363636363637,174.27272727272728,6,5,2.7454545454545456,0.0,0.0,0.0,0.0,,0.6666666666666666,15.295,,,0.0,,No Orders,0,Engaged Browsers
C101229,female,37.0,Abuja,north central,2025-03-14,desktop,gold,True,Low,3.0,1.0,31.333333333333332,42.82,8,5.625,171.375,2,0,0.5625,0.0,0.0,0.0,0.0,,0.3333333333333333,42.82,,,0.0,,No Orders,2,Dormant / At Risk
C101230,female,41.0,Jos,north central,2024-03-25,mobile,silver,True,Low,3.0,1.0,20.666666666666668,48.120000000000005,5,5.2,163.6,1,1,1.52,5.0,247.75,17.0,0.0,2025-10-31,0.3333333333333333,48.120000000000005,49.55,0.0,247.75,61.0,Champions,1,Core Buyers
C101231,male,26.0,Kaduna,north west,2024-01-19,desktop,silver,True,Middle,0.0,0.0,,0.0,3,6.666666666666667,245.0,1,1,2.3333333333333335,2.0,80.98,4.0,0.0,2025-12-10,,,40.49,0.0,80.98,21.0,Champions,2,Dormant / At Risk
C101232,male,33.0,Lagos,south west,2024-01-15,mobile,gold,False,Middle,2.0,1.0,42.5,14.19,11,5.181818181818182,309.3,6,1,1.7909090909090908,0.0,0.0,0.0,0.0,,0.5,14.19,,,0.0,,No Orders,0,Engaged Browsers
C101233,female,33.0,Ibadan,south west,2024-03-07,mobile,gold,True,Upper-Middle,0.0,0.0,,0.0,10,7.1,233.8,6,3,2.71,2.0,35.28,3.0,0.0,2025-07-10,,,17.64,0.0,35.28,174.0,At Risk,0,Engaged Browsers
C101234,female,38.0,Enugu,south east,2025-08-04,tablet,bronze,True,Low,2.0,0.0,33.0,15.31,12,5.333333333333333,228.16666666666663,7,3,1.95,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101235,male,37.0,Enugu,south east,2024-02-28,tablet,gold,True,Middle,2.0,1.0,37.0,22.47,12,6.166666666666667,213.83333333333337,8,4,2.8666666666666667,4.0,237.46,13.0,1.0,2025-10-28,0.5,22.47,59.365,0.25,237.46,64.0,Champions,0,Engaged Browsers
C101236,female,33.0,Ibadan,south west,2025-08-24,desktop,silver,True,Upper-Middle,4.0,3.0,58.0,38.370000000000005,7,4.857142857142857,266.7142857142857,3,1,1.4857142857142858,0.0,0.0,0.0,0.0,,0.75,12.79,,,0.0,,No Orders,2,Dormant / At Risk
C101237,male,38.0,Lagos,south west,2025-02-20,mobile,bronze,False,Upper-Middle,3.0,0.0,34.0,44.69,12,5.666666666666667,237.83333333333337,5,1,1.3166666666666669,2.0,135.79,7.0,0.0,2025-06-17,0.0,,67.895,0.0,135.79,197.0,At Risk,0,Engaged Browsers
C101238,female,52.0,Lagos,south west,2025-06-14,mobile,bronze,True,Upper-Middle,1.0,1.0,37.0,15.72,12,6.666666666666667,182.66666666666663,7,2,2.0833333333333335,2.0,126.09,6.0,0.0,2025-10-14,1.0,15.72,63.045,0.0,126.09,78.0,Champions,0,Engaged Browsers
C101239,male,33.0,Lagos,south west,2024-09-26,mobile,gold,False,Middle,2.0,1.0,47.5,18.87,4,5.5,380.5,1,1,1.3,3.0,78.99000000000001,4.0,0.0,2025-06-14,0.5,18.87,26.33,0.0,78.99000000000001,200.0,At Risk,1,Core Buyers
C101240,female,27.0,Lagos,south west,2025-08-27,mobile,silver,True,Upper-Middle,0.0,0.0,,0.0,5,6.6,232.2,2,1,1.6599999999999997,1.0,80.71,5.0,0.0,2025-12-27,,,80.71,0.0,80.71,4.0,Average,2,Dormant / At Risk
C101241,male,44.0,Lagos,south west,2024-08-17,desktop,silver,True,Middle,1.0,0.0,40.0,13.14,8,4.5,177.0,2,1,0.95,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101242,female,46.0,Kano,north west,2025-02-01,mobile,gold,True,Lower-Middle,2.0,0.0,31.0,32.99,9,6.375,325.6666666666667,4,3,2.2333333333333334,1.0,16.45,1.0,1.0,2025-12-05,0.0,,16.45,1.0,16.45,26.0,Average,0,Engaged Browsers
C101243,non-binary,35.0,Kano,north west,2025-08-01,mobile,gold,True,Middle,1.0,0.0,61.0,18.1,9,4.444444444444445,189.11111111111111,3,2,1.3333333333333333,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,0,Engaged Browsers
C101244,female,42.0,Ibadan,south west,2025-02-12,desktop,bronze,True,Low,3.0,2.0,33.333333333333336,39.45,13,6.384615384615385,185.15384615384616,5,3,1.946153846153846,0.0,0.0,0.0,0.0,,0.6666666666666666,19.725,,,0.0,,No Orders,0,Engaged Browsers
C101245,male,18.0,Jos,north central,2024-07-25,mobile,silver,True,Upper-Middle,3.0,0.0,37.666666666666664,44.25,5,6.0,187.2,2,1,1.6,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101246,female,37.0,Lagos,south west,2025-02-16,mobile,bronze,True,Low,1.0,0.0,44.0,17.0,5,5.8,181.4,1,0,0.7799999999999999,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,No Orders,2,Dormant / At Risk
C101247,male,31.0,Lagos,south west,2024-07-02,desktop,bronze,True,Middle,3.0,1.0,38.666666666666664,43.49,5,5.2,203.4,3,2,2.52,2.0,109.93,10.0,0.0,2025-09-15,0.3333333333333333,43.49,54.965,0.0,109.93,107.0,Average,1,Core Buyers
C101248,male,53.0,Benin City,south south,2024-09-07,mobile,gold,True,Lower-Middle,2.0,1.0,34.5,28.77,9,6.111111111111111,213.22222222222223,3,0,0.8333333333333334,2.0,100.7,5.0,0.0,2025-09-16,0.5,28.77,50.35,0.0,100.7,106.0,Average,1,Core Buyers
C101249,female,35.0,Ibadan,south west,2025-05-16,mobile,platinum,True,Lower-Middle,4.0,4.0,56.0,52.1,14,5.0,294.14285714285717,5,2,1.5714285714285714,0.0,0.0,0.0,0.0,,1.0,13.025,,,0.0,,No Orders,0,Engaged Browsers
C101250,female,50.0,Lagos,south west,2025-10-19,desktop,platinum,True,High,1.0,1.0,89.0,20.95,7,5.571428571428571,237.0,4,2,2.557142857142857,3.0,69.91,6.0,0.0,2025-11-26,1.0,20.95,23.30333333333333,0.0,69.91,35.0,Champions,1,Core Buyers
C101251,female,31.0,Jos,north central,2025-10-23,mobile,bronze,True,Lower-Middle,2.0,1.0,31.5,35.17,9,6.0,277.0,3,1,1.3777777777777778,1.0,45.2,1.0,0.0,2025-04-12,0.5,35.17,45.2,0.0,45.2,263.0,Average,2,Dormant / At Risk
C101252,male,31.0,Kano,north west,2024-10-14,desktop,bronze,False,Lower-Middle,0.0,0.0,,0.0,6,6.166666666666667,229.66666666666663,2,1,1.2833333333333334,0.0,0.0,0.0,0.0,,,,,,0.0,,No Orders,2,Dormant / At Risk
C101253,female,28.0,Benin City,south south,2025-04-26,desktop,silver,True,Middle,6.0,2.0,41.5,113.06,6,6.0,207.83333333333337,2,1,1.6000000000000003,2.0,46.41,5.0,0.0,2025-12-06,0.3333333333333333,56.53,23.205,0.0,46.41,25.0,Average,2,Dormant / At Risk
C101254,female,23.0,Port Harcourt,south south,2025-04-13,desktop,bronze,True,Upper-Middle,1.0,0.0,33.0,11.6,9,6.444444444444445,238.66666666666663,4,3,2.4222222222222225,1.0,29.83,3.0,0.0,2025-08-28,0.0,,29.83,0.0,29.83,125.0,Average,0,Engaged Browsers
C101255,male,28.0,Benin City,south south,2025-07-23,tablet,silver,True,Upper-Middle,1.0,1.0,47.0,12.98,8,5.25,317.0,5,1,1.9,1.0,15.08,2.0,0.0,2025-09-18,1.0,12.98,15.08,0.0,15.08,104.0,Average,0,Engaged Browsers
C101256,female,43.0,Lagos,south west,2024-07-12,desktop,silver,False,High,5.0,1.0,47.4,69.4,10,4.7,238.1,4,3,2.1700000000000004,2.0,139.76999999999998,6.0,0.0,2025-12-12,0.2,69.4,69.88499999999999,0.0,139.76999999999998,19.0,Champions,0,Engaged Browsers
